,a_CT,a_TA,Ps,F0,SPL
53588,0.76,0.6,2010.0,231.4814814814815,81.66858969543674
53589,0.78,0.6,2010.0,238.0952380952381,81.51133845281103
53590,0.8,0.6,2010.0,243.90243902439025,81.24080018956607
53591,0.8200000000000001,0.6,2010.0,251.25628140703517,81.12647205866061
53592,0.84,0.6,2010.0,260.4166666666667,80.95791806299547
53593,0.86,0.6,2010.0,270.27027027027026,80.6613794219853
53594,0.88,0.6,2010.0,280.8988764044944,80.39655450836477
53595,0.9,0.6,2010.0,292.39766081871346,80.18186325548646
53596,0.92,0.6,2010.0,304.8780487804878,79.8704286315344
53597,0.94,0.6,2010.0,320.5128205128205,79.57010435414945
53598,0.96,0.6,2010.0,335.5704697986577,79.12877601196404
53599,0.98,0.6,2010.0,354.6099290780142,78.83264802005192
53600,1.0,0.6,2010.0,375.9398496240602,78.4201613028498
53601,0.0,0.62,2010.0,125.0,87.58131674431323
53602,0.02,0.62,2010.0,125.62814070351759,86.99513795721518
53603,0.04,0.62,2010.0,126.58227848101266,86.58349353091239
53604,0.06,0.62,2010.0,127.8772378516624,86.08088410375315
53605,0.08,0.62,2010.0,128.8659793814433,85.65307887813185
53606,0.1,0.62,2010.0,129.87012987012986,85.17908998042785
53607,0.12,0.62,2010.0,130.89005235602093,84.82987624966727
53608,0.14,0.62,2010.0,133.33333333333334,84.43030948788119
53609,0.16,0.62,2010.0,134.77088948787062,84.1771118390618
53610,0.18,0.62,2010.0,137.36263736263737,83.94840073994342
53611,0.2,0.62,2010.0,139.66480446927375,83.79485562838855
53612,0.22,0.62,2010.0,142.04545454545453,83.60996502395885
53613,0.24,0.62,2010.0,144.0922190201729,83.40036865881338
53614,0.26,0.62,2010.0,146.6275659824047,83.2918483809548
53615,0.28,0.62,2010.0,148.8095238095238,83.12227391814534
53616,0.3,0.62,2010.0,151.5151515151515,83.04969994767453
53617,0.32,0.62,2010.0,153.84615384615384,82.90774884961827
53618,0.34,0.62,2010.0,156.73981191222572,82.88929684116465
53619,0.36,0.62,2010.0,159.23566878980893,82.79805075945417
53620,0.38,0.62,2010.0,161.81229773462783,82.75517314119618
53621,0.4,0.62,2010.0,165.01650165016503,82.6806026691012
53622,0.42,0.62,2010.0,167.78523489932886,82.6206083209616
53623,0.44,0.62,2010.0,170.64846416382252,82.62174646501094
53624,0.46,0.62,2010.0,173.61111111111111,82.63638209467139
53625,0.48,0.62,2010.0,176.67844522968198,82.63157085764318
53626,0.5,0.62,2010.0,179.21146953405017,82.50446129698611
53627,0.52,0.62,2010.0,182.4817518248175,82.47178020656953
53628,0.54,0.62,2010.0,185.87360594795538,82.57062147987243
53629,0.56,0.62,2010.0,188.67924528301887,82.45232654197083
53630,0.5800000000000001,0.62,2010.0,192.30769230769232,82.41740478108694
53631,0.6,0.62,2010.0,195.3125,82.38758877064356
53632,0.62,0.62,2010.0,199.20318725099602,82.35350154261397
53633,0.64,0.62,2010.0,202.42914979757086,82.22181132499057
53634,0.6599999999999999,0.62,2010.0,206.61157024793388,82.26181939443747
53635,0.6799999999999999,0.62,2010.0,210.08403361344537,82.10135897694451
53636,0.7,0.62,2010.0,214.59227467811158,81.98861064269308
53637,0.72,0.62,2010.0,219.2982456140351,81.9071770796618
53638,0.74,0.62,2010.0,224.2152466367713,81.78986634723266
53639,0.76,0.62,2010.0,229.3577981651376,81.57073447578851
53640,0.78,0.62,2010.0,235.8490566037736,81.48075681886635
53641,0.8,0.62,2010.0,241.54589371980677,81.2212206015806
53642,0.8200000000000001,0.62,2010.0,248.75621890547265,81.06176358655614
53643,0.84,0.62,2010.0,257.7319587628866,80.89592039067301
53644,0.86,0.62,2010.0,265.9574468085106,80.6340352824789
53645,0.88,0.62,2010.0,276.24309392265195,80.44949647041437
53646,0.9,0.62,2010.0,287.35632183908046,80.13527135975535
53647,0.92,0.62,2010.0,301.2048192771084,79.86745941231929
53648,0.94,0.62,2010.0,314.4654088050315,79.57829306830934
53649,0.96,0.62,2010.0,331.12582781456956,79.22730223702364
53650,0.98,0.62,2010.0,347.22222222222223,78.89588112668962
53651,1.0,0.62,2010.0,367.6470588235294,78.50465744775522
53652,0.0,0.64,2010.0,124.37810945273633,87.69419146216688
53653,0.02,0.64,2010.0,125.62814070351759,87.15882618342584
53654,0.04,0.64,2010.0,126.58227848101266,86.7287958370725
53655,0.06,0.64,2010.0,127.2264631043257,86.19240279619939
53656,0.08,0.64,2010.0,127.8772378516624,85.6435649649996
53657,0.1,0.64,2010.0,129.5336787564767,85.23375513354294
53658,0.12,0.64,2010.0,130.54830287206266,84.78137188700975
53659,0.14,0.64,2010.0,132.27513227513228,84.55820362780209
53660,0.16,0.64,2010.0,134.40860215053763,84.20612839890894
53661,0.18,0.64,2010.0,136.6120218579235,84.02739318927689
53662,0.2,0.64,2010.0,138.50415512465375,83.66508692944359
53663,0.22,0.64,2010.0,140.8450704225352,83.50517131191162
53664,0.24,0.64,2010.0,143.26647564469914,83.35077631533267
53665,0.26,0.64,2010.0,145.7725947521866,83.23580061918497
53666,0.28,0.64,2010.0,148.3679525222552,83.00594232230412
53667,0.3,0.64,2010.0,151.05740181268882,83.0424727601191
53668,0.32,0.64,2010.0,153.37423312883436,82.89495278171822
53669,0.34,0.64,2010.0,156.25,82.82566127091056
53670,0.36,0.64,2010.0,158.73015873015873,82.71011495291107
53671,0.38,0.64,2010.0,161.29032258064515,82.69951882384461
53672,0.4,0.64,2010.0,163.9344262295082,82.63456912223312
53673,0.42,0.64,2010.0,166.66666666666666,82.62545177896881
53674,0.44,0.64,2010.0,169.4915254237288,82.53263368682897
53675,0.46,0.64,2010.0,173.01038062283737,82.47174515465376
53676,0.48,0.64,2010.0,175.43859649122808,82.45568574708918
53677,0.5,0.64,2010.0,178.57142857142858,82.46554356351234
53678,0.52,0.64,2010.0,181.8181818181818,82.51369262286302
53679,0.54,0.64,2010.0,184.50184501845018,82.40736348512837
53680,0.56,0.64,2010.0,187.9699248120301,82.40907401789764
53681,0.5800000000000001,0.64,2010.0,191.57088122605364,82.38815470144979
53682,0.6,0.64,2010.0,194.55252918287937,82.3053288891609
53683,0.62,0.64,2010.0,197.62845849802372,82.25849987620737
53684,0.64,0.64,2010.0,201.61290322580646,82.23112427229674
53685,0.6599999999999999,0.64,2010.0,204.91803278688525,82.07855140205729
53686,0.6799999999999999,0.64,2010.0,209.20502092050208,82.05890269637803
53687,0.7,0.64,2010.0,213.67521367521368,82.06206859460507
53688,0.72,0.64,2010.0,217.3913043478261,81.77642740773058
53689,0.74,0.64,2010.0,222.22222222222223,81.66767158801159
53690,0.76,0.64,2010.0,227.27272727272728,81.54220241231529
53691,0.78,0.64,2010.0,233.6448598130841,81.43800424240982
53692,0.8,0.64,2010.0,239.23444976076556,81.23152419020488
53693,0.8200000000000001,0.64,2010.0,246.30541871921181,81.07275452745722
53694,0.84,0.64,2010.0,253.80710659898477,80.85036434109315
53695,0.86,0.64,2010.0,263.1578947368421,80.66482934111033
53696,0.88,0.64,2010.0,271.7391304347826,80.45477254213762
53697,0.9,0.64,2010.0,282.4858757062147,80.21110691830103
53698,0.92,0.64,2010.0,294.11764705882354,79.87071113205423
53699,0.94,0.64,2010.0,308.641975308642,79.59878666598915
53700,0.96,0.64,2010.0,324.6753246753247,79.27470500363181
53701,0.98,0.64,2010.0,340.13605442176873,78.80349024511439
53702,1.0,0.64,2010.0,359.71223021582733,78.53346834333192
53703,0.0,0.6599999999999999,2010.0,124.37810945273633,87.85769676987444
53704,0.02,0.6599999999999999,2010.0,125.31328320802005,87.28514263480945
53705,0.04,0.6599999999999999,2010.0,125.94458438287154,86.76173626698359
53706,0.06,0.6599999999999999,2010.0,126.90355329949239,86.2772823409068
53707,0.08,0.6599999999999999,2010.0,127.55102040816327,85.71780880041386
53708,0.1,0.6599999999999999,2010.0,128.8659793814433,85.33053322477998
53709,0.12,0.6599999999999999,2010.0,129.87012987012986,84.87662008060107
53710,0.14,0.6599999999999999,2010.0,131.57894736842104,84.58841341285299
53711,0.16,0.6599999999999999,2010.0,133.33333333333334,84.18994325811803
53712,0.18,0.6599999999999999,2010.0,135.13513513513513,83.87966042803146
53713,0.2,0.6599999999999999,2010.0,138.12154696132598,83.65420342289654
53714,0.22,0.6599999999999999,2010.0,140.4494382022472,83.52885546962176
53715,0.24,0.6599999999999999,2010.0,142.85714285714286,83.2786330589633
53716,0.26,0.6599999999999999,2010.0,144.92753623188406,83.16815361590139
53717,0.28,0.6599999999999999,2010.0,147.49262536873155,83.04356421826718
53718,0.3,0.6599999999999999,2010.0,150.15015015015015,82.91593027275249
53719,0.32,0.6599999999999999,2010.0,152.9051987767584,82.78151728684209
53720,0.34,0.6599999999999999,2010.0,155.27950310559007,82.70072122084395
53721,0.36,0.6599999999999999,2010.0,157.72870662460568,82.58142645275178
53722,0.38,0.6599999999999999,2010.0,160.77170418006432,82.58974691835186
53723,0.4,0.6599999999999999,2010.0,163.3986928104575,82.57993662938964
53724,0.42,0.6599999999999999,2010.0,166.11295681063123,82.50736402975299
53725,0.44,0.6599999999999999,2010.0,168.9189189189189,82.46780775184172
53726,0.46,0.6599999999999999,2010.0,171.82130584192439,82.47820775858747
53727,0.48,0.6599999999999999,2010.0,174.82517482517483,82.40589798683787
53728,0.5,0.6599999999999999,2010.0,177.93594306049823,82.39810663477635
53729,0.52,0.6599999999999999,2010.0,181.15942028985506,82.39738407445199
53730,0.54,0.6599999999999999,2010.0,183.8235294117647,82.3286293291471
53731,0.56,0.6599999999999999,2010.0,187.26591760299627,82.33135343392237
53732,0.5800000000000001,0.6599999999999999,2010.0,190.11406844106463,82.23934456045458
53733,0.6,0.6599999999999999,2010.0,193.7984496124031,82.29491550585728
53734,0.62,0.6599999999999999,2010.0,196.8503937007874,82.18469019903435
53735,0.64,0.6599999999999999,2010.0,200.80321285140562,82.2315999560317
53736,0.6599999999999999,0.6599999999999999,2010.0,204.08163265306123,82.08160835797442
53737,0.6799999999999999,0.6599999999999999,2010.0,208.33333333333334,82.00045304671234
53738,0.7,0.6599999999999999,2010.0,211.864406779661,81.87646728625587
53739,0.72,0.6599999999999999,2010.0,216.45021645021646,81.88897840580032
53740,0.74,0.6599999999999999,2010.0,221.23893805309734,81.70196393371322
53741,0.76,0.6599999999999999,2010.0,225.22522522522522,81.56517673232943
53742,0.78,0.6599999999999999,2010.0,231.4814814814815,81.42842468657543
53743,0.8,0.6599999999999999,2010.0,236.96682464454977,81.21617216929735
53744,0.8200000000000001,0.6599999999999999,2010.0,243.90243902439025,81.08191266296376
53745,0.84,0.6599999999999999,2010.0,251.25628140703517,80.88835267952689
53746,0.86,0.6599999999999999,2010.0,259.0673575129534,80.64861472860846
53747,0.88,0.6599999999999999,2010.0,268.81720430107526,80.51348629674463
53748,0.9,0.6599999999999999,2010.0,279.3296089385475,80.31216344457918
53749,0.92,0.6599999999999999,2010.0,290.69767441860466,79.98290347493463
53750,0.94,0.6599999999999999,2010.0,303.030303030303,79.58166283262548
53751,0.96,0.6599999999999999,2010.0,318.47133757961785,79.30491970910322
53752,0.98,0.6599999999999999,2010.0,333.3333333333333,79.00504257930876
53753,1.0,0.6599999999999999,2010.0,352.11267605633805,78.61260121127033
53754,0.0,0.6799999999999999,2010.0,124.06947890818859,88.01987836016409
53755,0.02,0.6799999999999999,2010.0,125.0,87.4180631826732
53756,0.04,0.6799999999999999,2010.0,125.94458438287154,86.86524485739865
53757,0.06,0.6799999999999999,2010.0,126.90355329949239,86.44755058703778
53758,0.08,0.6799999999999999,2010.0,127.55102040816327,85.87899439493036
53759,0.1,0.6799999999999999,2010.0,127.8772378516624,85.27809754129308
53760,0.12,0.6799999999999999,2010.0,128.53470437017995,84.79623535364168
53761,0.14,0.6799999999999999,2010.0,129.5336787564767,84.41891702172663
53762,0.16,0.6799999999999999,2010.0,131.92612137203167,84.19916707547176
53763,0.18,0.6799999999999999,2010.0,134.04825737265415,83.8944376591018
53764,0.2,0.6799999999999999,2010.0,137.36263736263737,83.79099553297539
53765,0.22,0.6799999999999999,2010.0,138.88888888888889,83.45524779122572
53766,0.24,0.6799999999999999,2010.0,142.04545454545453,83.36544860610965
53767,0.26,0.6799999999999999,2010.0,144.50867052023122,83.14983878449644
53768,0.28,0.6799999999999999,2010.0,147.05882352941177,83.074880432548
53769,0.3,0.6799999999999999,2010.0,149.2537313432836,82.89425677417299
53770,0.32,0.6799999999999999,2010.0,151.9756838905775,82.82891830653789
53771,0.34,0.6799999999999999,2010.0,154.320987654321,82.69216018463337
53772,0.36,0.6799999999999999,2010.0,157.23270440251574,82.64898978432174
53773,0.38,0.6799999999999999,2010.0,159.7444089456869,82.54360957160631
53774,0.4,0.6799999999999999,2010.0,162.86644951140065,82.44258769711172
53775,0.42,0.6799999999999999,2010.0,165.56291390728478,82.44925045902514
53776,0.44,0.6799999999999999,2010.0,168.35016835016836,82.43785635236634
53777,0.46,0.6799999999999999,2010.0,171.23287671232876,82.43043259452023
53778,0.48,0.6799999999999999,2010.0,174.21602787456445,82.39217209878709
53779,0.5,0.6799999999999999,2010.0,176.67844522968198,82.35329495595042
53780,0.52,0.6799999999999999,2010.0,179.85611510791367,82.26152186788357
53781,0.54,0.6799999999999999,2010.0,183.15018315018315,82.29796402192898
53782,0.56,0.6799999999999999,2010.0,186.56716417910448,82.27257568209293
53783,0.5800000000000001,0.6799999999999999,2010.0,189.3939393939394,82.22184758166696
53784,0.6,0.6799999999999999,2010.0,192.30769230769232,82.14204932601687
53785,0.62,0.6799999999999999,2010.0,196.07843137254903,82.18119727497593
53786,0.64,0.6799999999999999,2010.0,199.20318725099602,82.04497395301641
53787,0.6599999999999999,0.6799999999999999,2010.0,203.2520325203252,82.02131462923434
53788,0.6799999999999999,0.6799999999999999,2010.0,206.61157024793388,81.94794932396275
53789,0.7,0.6799999999999999,2010.0,210.9704641350211,81.91213317462831
53790,0.72,0.6799999999999999,2010.0,214.59227467811158,81.71574228100891
53791,0.74,0.6799999999999999,2010.0,219.2982456140351,81.65569832361761
53792,0.76,0.6799999999999999,2010.0,224.2152466367713,81.54729417382393
53793,0.78,0.6799999999999999,2010.0,229.3577981651376,81.38621187391735
53794,0.8,0.6799999999999999,2010.0,234.7417840375587,81.21446605956515
53795,0.8200000000000001,0.6799999999999999,2010.0,241.54589371980677,81.05867720667894
53796,0.84,0.6799999999999999,2010.0,248.75621890547265,80.88977748029424
53797,0.86,0.6799999999999999,2010.0,256.4102564102564,80.68785046999112
53798,0.88,0.6799999999999999,2010.0,264.55026455026456,80.42036123990572
53799,0.9,0.6799999999999999,2010.0,274.72527472527474,80.24120944246576
53800,0.92,0.6799999999999999,2010.0,285.7142857142857,79.93147331130083
53801,0.94,0.6799999999999999,2010.0,299.4011976047904,79.74857139170444
53802,0.96,0.6799999999999999,2010.0,312.5,79.43826284800272
53803,0.98,0.6799999999999999,2010.0,328.94736842105266,79.10169609136358
53804,1.0,0.6799999999999999,2010.0,344.82758620689657,78.6593295676678
53805,0.0,0.7,2010.0,124.06947890818859,88.20335780996203
53806,0.02,0.7,2010.0,124.68827930174564,87.57071533426
53807,0.04,0.7,2010.0,125.62814070351759,87.00540173204467
53808,0.06,0.7,2010.0,126.58227848101266,86.56158600774813
53809,0.08,0.7,2010.0,127.2264631043257,86.0209273593033
53810,0.1,0.7,2010.0,126.90355329949239,85.45098610881551
53811,0.12,0.7,2010.0,126.90355329949239,84.87696498069498
53812,0.14,0.7,2010.0,128.2051282051282,84.29748711330876
53813,0.16,0.7,2010.0,129.87012987012986,84.05323464548604
53814,0.18,0.7,2010.0,132.6259946949602,83.87934598833675
53815,0.2,0.7,2010.0,135.8695652173913,83.65622616566083
53816,0.22,0.7,2010.0,138.50415512465375,83.52507191123331
53817,0.24,0.7,2010.0,140.8450704225352,83.37127771444528
53818,0.26,0.7,2010.0,143.67816091954023,83.16736334637102
53819,0.28,0.7,2010.0,146.19883040935673,83.04394399007367
53820,0.3,0.7,2010.0,148.3679525222552,82.85644049860781
53821,0.32,0.7,2010.0,151.05740181268882,82.76721955799852
53822,0.34,0.7,2010.0,153.84615384615384,82.65797041981509
53823,0.36,0.7,2010.0,156.25,82.58344294233697
53824,0.38,0.7,2010.0,159.23566878980893,82.48129867852558
53825,0.4,0.7,2010.0,161.29032258064515,82.41615372995167
53826,0.42,0.7,2010.0,164.47368421052633,82.38567400031998
53827,0.44,0.7,2010.0,167.78523489932886,82.33032670355755
53828,0.46,0.7,2010.0,170.06802721088437,82.26874840523537
53829,0.48,0.7,2010.0,173.01038062283737,82.2971598741451
53830,0.5,0.7,2010.0,176.05633802816902,82.26535657743476
53831,0.52,0.7,2010.0,179.21146953405017,82.24067858996557
53832,0.54,0.7,2010.0,182.4817518248175,82.21012770763566
53833,0.56,0.7,2010.0,185.1851851851852,82.13534546509922
53834,0.5800000000000001,0.7,2010.0,188.67924528301887,82.15771387184047
53835,0.6,0.7,2010.0,191.57088122605364,82.12686628242034
53836,0.62,0.7,2010.0,195.3125,82.05860015853116
53837,0.64,0.7,2010.0,198.4126984126984,82.03000261452544
53838,0.6599999999999999,0.7,2010.0,201.61290322580646,81.96503156423573
53839,0.6799999999999999,0.7,2010.0,205.76131687242798,81.92620090610666
53840,0.7,0.7,2010.0,209.20502092050208,81.81280751886001
53841,0.72,0.7,2010.0,213.67521367521368,81.7682133217055
53842,0.74,0.7,2010.0,217.3913043478261,81.60266510911606
53843,0.76,0.7,2010.0,222.22222222222223,81.4483087208136
53844,0.78,0.7,2010.0,227.27272727272728,81.32179299752681
53845,0.8,0.7,2010.0,232.5581395348837,81.21496972240249
53846,0.8200000000000001,0.7,2010.0,239.23444976076556,81.05598508775726
53847,0.84,0.7,2010.0,245.09803921568627,80.89348118602587
53848,0.86,0.7,2010.0,252.5252525252525,80.67429585114496
53849,0.88,0.7,2010.0,261.78010471204186,80.51618773826351
53850,0.9,0.7,2010.0,270.27027027027026,80.18017819937576
53851,0.92,0.7,2010.0,280.8988764044944,79.98229655462146
53852,0.94,0.7,2010.0,294.11764705882354,79.85546429643509
53853,0.96,0.7,2010.0,306.7484662576687,79.46990545037823
53854,0.98,0.7,2010.0,320.5128205128205,79.11753986543155
53855,1.0,0.7,2010.0,337.8378378378378,78.73406123866123
53856,0.0,0.72,2010.0,123.76237623762377,88.2492330567265
53857,0.02,0.72,2010.0,124.37810945273633,87.72832168000271
53858,0.04,0.72,2010.0,125.31328320802005,87.15268566499425
53859,0.06,0.72,2010.0,126.26262626262626,86.72189599098446
53860,0.08,0.72,2010.0,126.90355329949239,86.14496377633715
53861,0.1,0.72,2010.0,126.58227848101266,85.56270624391252
53862,0.12,0.72,2010.0,126.58227848101266,84.9848407370031
53863,0.14,0.72,2010.0,126.90355329949239,84.4575910329259
53864,0.16,0.72,2010.0,128.2051282051282,83.89232322582357
53865,0.18,0.72,2010.0,130.20833333333334,83.6542296699024
53866,0.2,0.72,2010.0,134.04825737265415,83.58587672455826
53867,0.22,0.72,2010.0,137.36263736263737,83.4896769407196
53868,0.24,0.72,2010.0,139.66480446927375,83.2387454602292
53869,0.26,0.72,2010.0,142.45014245014244,83.12036543757071
53870,0.28,0.72,2010.0,144.92753623188406,82.90540341355553
53871,0.3,0.72,2010.0,147.49262536873155,82.74114978674106
53872,0.32,0.72,2010.0,150.6024096385542,82.69285897425772
53873,0.34,0.72,2010.0,152.9051987767584,82.53509793772677
53874,0.36,0.72,2010.0,155.76323987538942,82.51213429912292
53875,0.38,0.72,2010.0,158.22784810126583,82.41168925992959
53876,0.4,0.72,2010.0,160.77170418006432,82.3812637389324
53877,0.42,0.72,2010.0,163.9344262295082,82.31045104752589
53878,0.44,0.72,2010.0,166.66666666666666,82.30342021882726
53879,0.46,0.72,2010.0,169.4915254237288,82.25458936115717
53880,0.48,0.72,2010.0,172.41379310344828,82.20242039806335
53881,0.5,0.72,2010.0,175.43859649122808,82.17907789676688
53882,0.52,0.72,2010.0,178.57142857142858,82.19638807893476
53883,0.54,0.72,2010.0,181.15942028985506,82.1379207032158
53884,0.56,0.72,2010.0,184.50184501845018,82.13239825644713
53885,0.5800000000000001,0.72,2010.0,187.26591760299627,81.98207470198867
53886,0.6,0.72,2010.0,190.83969465648855,82.08589139270447
53887,0.62,0.72,2010.0,193.7984496124031,81.97545619119279
53888,0.64,0.72,2010.0,197.62845849802372,81.95123683975011
53889,0.6599999999999999,0.72,2010.0,200.80321285140562,81.92922739603165
53890,0.6799999999999999,0.72,2010.0,204.08163265306123,81.83721107496959
53891,0.7,0.72,2010.0,208.33333333333334,81.77670455447094
53892,0.72,0.72,2010.0,211.864406779661,81.60720519269805
53893,0.74,0.72,2010.0,216.45021645021646,81.61703238879376
53894,0.76,0.72,2010.0,221.23893805309734,81.48732833295685
53895,0.78,0.72,2010.0,225.22522522522522,81.34187119241828
53896,0.8,0.72,2010.0,230.4147465437788,81.2118578999644
53897,0.8200000000000001,0.72,2010.0,236.96682464454977,81.04735584630998
53898,0.84,0.72,2010.0,242.71844660194174,80.85903856828351
53899,0.86,0.72,2010.0,250.0,80.6799783302894
53900,0.88,0.72,2010.0,257.7319587628866,80.4618821766128
53901,0.9,0.72,2010.0,267.379679144385,80.2718041782982
53902,0.92,0.72,2010.0,277.77777777777777,80.08766568624644
53903,0.94,0.72,2010.0,289.01734104046244,79.82646432870317
53904,0.96,0.72,2010.0,301.2048192771084,79.46468009105064
53905,0.98,0.72,2010.0,316.45569620253167,79.14584860399953
53906,1.0,0.72,2010.0,331.12582781456956,78.776484843383
53907,0.0,0.74,2010.0,123.45679012345678,88.46188905261327
53908,0.02,0.74,2010.0,124.06947890818859,87.87984324961513
53909,0.04,0.74,2010.0,125.31328320802005,87.30658115724937
53910,0.06,0.74,2010.0,125.94458438287154,86.71148723802482
53911,0.08,0.74,2010.0,126.90355329949239,86.30820516288941
53912,0.1,0.74,2010.0,125.94458438287154,85.58204719102164
53913,0.12,0.74,2010.0,125.62814070351759,84.93936316641692
53914,0.14,0.74,2010.0,125.94458438287154,84.48567437953996
53915,0.16,0.74,2010.0,127.2264631043257,84.06926427107251
53916,0.18,0.74,2010.0,128.53470437017995,83.66008421408317
53917,0.2,0.74,2010.0,131.92612137203167,83.49391523815402
53918,0.22,0.74,2010.0,135.13513513513513,83.29960061772191
53919,0.24,0.74,2010.0,138.88888888888889,83.26377158163743
53920,0.26,0.74,2010.0,141.643059490085,83.12609333706499
53921,0.28,0.74,2010.0,144.50867052023122,82.94285642504113
53922,0.3,0.74,2010.0,147.05882352941177,82.85128372983856
53923,0.32,0.74,2010.0,149.7005988023952,82.68328891137956
53924,0.34,0.74,2010.0,151.9756838905775,82.55821290701266
53925,0.36,0.74,2010.0,154.320987654321,82.38910148854877
53926,0.38,0.74,2010.0,157.72870662460568,82.36527548702959
53927,0.4,0.74,2010.0,160.25641025641025,82.29766299509392
53928,0.42,0.74,2010.0,162.86644951140065,82.18942273220645
53929,0.44,0.74,2010.0,165.56291390728478,82.24994525567871
53930,0.46,0.74,2010.0,168.9189189189189,82.19278345701565
53931,0.48,0.74,2010.0,171.23287671232876,82.16145751997821
53932,0.5,0.74,2010.0,174.21602787456445,82.07471518798013
53933,0.52,0.74,2010.0,177.3049645390071,82.05144907617081
53934,0.54,0.74,2010.0,180.50541516245488,82.10644538259258
53935,0.56,0.74,2010.0,183.8235294117647,82.0433288164211
53936,0.5800000000000001,0.74,2010.0,186.56716417910448,82.02610894485093
53937,0.6,0.74,2010.0,190.11406844106463,81.9790561758393
53938,0.62,0.74,2010.0,193.05019305019306,81.96098983604651
53939,0.64,0.74,2010.0,196.07843137254903,81.93986763399467
53940,0.6599999999999999,0.74,2010.0,200.0,81.84234983901064
53941,0.6799999999999999,0.74,2010.0,203.2520325203252,81.78922879373756
53942,0.7,0.74,2010.0,206.61157024793388,81.68912192236371
53943,0.72,0.74,2010.0,210.9704641350211,81.67486168106652
53944,0.74,0.74,2010.0,214.59227467811158,81.52589030517274
53945,0.76,0.74,2010.0,219.2982456140351,81.42642709907868
53946,0.78,0.74,2010.0,224.2152466367713,81.32420866716772
53947,0.8,0.74,2010.0,229.3577981651376,81.15982844088848
53948,0.8200000000000001,0.74,2010.0,234.7417840375587,81.06171772253012
53949,0.84,0.74,2010.0,240.3846153846154,80.87419968773605
53950,0.86,0.74,2010.0,247.52475247524754,80.66582275036691
53951,0.88,0.74,2010.0,255.10204081632654,80.46872154321606
53952,0.9,0.74,2010.0,263.1578947368421,80.24242605288448
53953,0.92,0.74,2010.0,273.224043715847,79.99015427678162
53954,0.94,0.74,2010.0,284.09090909090907,79.77841010320056
53955,0.96,0.74,2010.0,295.85798816568047,79.45751596219002
53956,0.98,0.74,2010.0,310.55900621118013,79.32963478233798
53957,1.0,0.74,2010.0,324.6753246753247,78.79052458087433
53958,0.0,0.76,2010.0,123.15270935960591,88.7045237708744
53959,0.02,0.76,2010.0,123.76237623762377,88.02606518586408
53960,0.04,0.76,2010.0,124.68827930174564,87.4267492389309
53961,0.06,0.76,2010.0,125.62814070351759,86.86242649422633
53962,0.08,0.76,2010.0,125.94458438287154,86.25268646473154
53963,0.1,0.76,2010.0,125.62814070351759,85.6916842571384
53964,0.12,0.76,2010.0,124.68827930174564,85.04406669374838
53965,0.14,0.76,2010.0,125.31328320802005,84.49605777497473
53966,0.16,0.76,2010.0,126.26262626262626,84.13499838390442
53967,0.18,0.76,2010.0,127.55102040816327,83.57728504304724
53968,0.2,0.76,2010.0,129.5336787564767,83.3277971341848
53969,0.22,0.76,2010.0,132.6259946949602,83.16740257726187
53970,0.24,0.76,2010.0,136.986301369863,83.1956909144222
53971,0.26,0.76,2010.0,140.4494382022472,83.0066784820224
53972,0.28,0.76,2010.0,142.85714285714286,82.76491799473469
53973,0.3,0.76,2010.0,145.7725947521866,82.7675059327895
53974,0.32,0.76,2010.0,148.3679525222552,82.60968810679773
53975,0.34,0.76,2010.0,151.05740181268882,82.50842306062866
53976,0.36,0.76,2010.0,153.84615384615384,82.41025755046265
53977,0.38,0.76,2010.0,156.73981191222572,82.36428543709638
53978,0.4,0.76,2010.0,159.7444089456869,82.28393252828027
53979,0.42,0.76,2010.0,162.33766233766235,82.2329336684983
53980,0.44,0.76,2010.0,165.01650165016503,82.12966378676198
53981,0.46,0.76,2010.0,167.78523489932886,82.03692692914464
53982,0.48,0.76,2010.0,170.64846416382252,82.10840246038457
53983,0.5,0.76,2010.0,173.61111111111111,82.05722469183004
53984,0.52,0.76,2010.0,176.67844522968198,82.07417215105966
53985,0.54,0.76,2010.0,179.21146953405017,81.99557223303998
53986,0.56,0.76,2010.0,182.4817518248175,81.90467620847998
53987,0.5800000000000001,0.76,2010.0,185.87360594795538,81.95497080128146
53988,0.6,0.76,2010.0,188.67924528301887,81.93882380045704
53989,0.62,0.76,2010.0,192.30769230769232,81.8766424269066
53990,0.64,0.76,2010.0,195.3125,81.87061445950744
53991,0.6599999999999999,0.76,2010.0,198.4126984126984,81.81255269497213
53992,0.6799999999999999,0.76,2010.0,202.42914979757086,81.7520330887005
53993,0.7,0.76,2010.0,205.76131687242798,81.69031715776089
53994,0.72,0.76,2010.0,209.20502092050208,81.52184802765825
53995,0.74,0.76,2010.0,213.67521367521368,81.52308634044482
53996,0.76,0.76,2010.0,217.3913043478261,81.3929615243571
53997,0.78,0.76,2010.0,222.22222222222223,81.26131174065756
53998,0.8,0.76,2010.0,227.27272727272728,81.15857164998229
53999,0.8200000000000001,0.76,2010.0,232.5581395348837,80.98674209015931
54000,0.84,0.76,2010.0,238.0952380952381,80.85191165424406
54001,0.86,0.76,2010.0,245.09803921568627,80.68582874294641
54002,0.88,0.76,2010.0,252.5252525252525,80.5081583668233
54003,0.9,0.76,2010.0,260.4166666666667,80.2801127003414
54004,0.92,0.76,2010.0,270.27027027027026,80.01947812904191
