,a_CT,a_TA,PL,Ps,F0,SPL
69471,1.0,0.05,1800,1891.08736617289,377.730192719486,103.76784389254999
69472,1.0,0.05,1850,1940.37394254445,378.540772532189,104.20229677946301
69473,1.0,0.05,1900,1996.85081218627,379.354838709677,104.585851971816
69474,1.0,0.05,1950,2049.81573411753,380.993520518359,104.99229053721899
69475,1.0,0.05,2000,2105.4637903718,381.818181818182,105.303757420055
69502,1.0,0.5,1100,1208.21363639152,283.601286173633,77.637551004341
69503,1.0,0.5,1150,1259.95980501389,285.899513776337,79.51850625023
69504,1.0,0.5,1200,1313.76529573822,286.829268292683,81.228030427261
69505,1.0,0.5,1250,1367.19012061987,288.235294117647,82.764633051069
69506,1.0,0.5,1300,1419.23723560615,288.707037643208,84.187390229615
69507,1.0,0.5,1350,1471.45264130847,289.655172413793,85.422917140595
69508,1.0,0.5,1400,1524.03607084942,290.131578947368,86.598728040544
69509,1.0,0.5,1450,1575.96088740513,290.609555189456,87.582324499081
69510,1.0,0.5,1500,1628.00536005138,291.089108910891,88.524856051724
69511,1.0,0.5,1550,1680.76346291588,291.570247933884,89.303381316453
69512,1.0,0.5,1600,1730.8708802234,292.05298013245,90.143609326904
69513,1.0,0.5,1650,1783.27274828903,292.05298013245,90.85725660068
69514,1.0,0.5,1700,1835.60274508423,292.537313432836,91.526117595979
69515,1.0,0.5,1750,1886.65678305112,293.023255813953,92.163382880544
69516,1.0,0.5,1800,1943.08173758323,293.023255813953,92.92915077267
69517,1.0,0.5,1850,1997.19621173069,267.678300455235,93.828983978144
69518,1.0,0.5,1900,2047.83549088325,275.195007800312,94.176045963824
69519,1.0,0.5,1950,2102.75611310636,271.384615384615,94.526122413787
69520,1.0,0.5,2000,2153.82369783194,273.065015479876,94.944511810216
69541,0.025,0.525,750,800.90436196467,80.5479452054795,90.828021121776
69542,0.025,0.525,800,855.436063659842,82.3529411764706,91.507328462727
69543,0.025,0.525,850,912.743981364468,83.8801711840228,92.515677253205
69544,0.025,0.525,900,967.527887495982,85.5480116391853,93.116798884086
69545,0.025,0.525,950,1022.70313466468,87.19723183391,93.65975659789
69546,0.025,0.525,1000,1072.04878131035,88.6877828054299,94.127373088312
69547,0.025,0.525,1050,1127.7979070362,89.9082568807339,94.607392332515
69548,0.025,0.525,1100,1178.49634068588,91.7316692667707,95.042085611466
69549,0.025,0.525,1150,1238.623880227,93.0870712401055,95.4651167743
69550,0.025,0.525,1200,1293.0151859733,94.1302027748132,95.907282326994
69551,0.025,0.525,1250,1348.47756860065,95.2483801295896,96.552630739114
69552,0.025,0.525,1300,1399.20240000506,96.2882096069869,96.875708884976
69553,0.025,0.525,1350,1454.63132207598,97.4047487575925,97.133475046898
69554,0.025,0.525,1400,1514.40096680926,98.4375,97.639101326361
69555,0.025,0.525,1450,1563.75661770772,99.830220713073,98.028860677421
69556,0.025,0.525,1500,1615.10900843921,100.857632933105,98.39498071352801
69557,0.025,0.525,1550,1677.71213334309,102.024291497976,99.03572652257
69558,0.025,0.525,1600,1731.87201503874,103.218256290228,99.473889121225
69559,0.025,0.525,1650,1781.75468824159,104.132231404959,99.824343994684
69560,0.025,0.525,1700,1837.23180166698,105.062537224538,99.92282906771399
69561,0.025,0.525,1750,1889.15068188962,106.650544135429,100.22638861171399
69562,0.025,0.525,1800,1949.61233179311,107.364576993305,100.71524058803499
69563,0.025,0.525,1850,2000.90602827471,108.353808353808,100.952174418959
69564,0.025,0.525,1900,2038.927098022,109.429280397022,101.24903212568799
69565,0.025,0.525,1950,2105.63030055683,110.526315789474,101.50908844894701
69566,0.025,0.525,2000,2148.02053681818,111.433986102337,101.70640511149199
69588,0.05,0.525,750,798.359931584767,80.7692307692308,90.966690310501
69589,0.05,0.525,800,853.721942733996,82.5456247075339,91.619813579958
69590,0.05,0.525,850,909.567821696915,84.4423168980373,92.71547783646
69591,0.05,0.525,900,965.970532140854,85.9230394544569,93.329103196892
69592,0.05,0.525,950,1012.36400893588,87.3267326732673,93.549122522146
69593,0.05,0.525,1000,1070.75236503672,89.0459363957597,94.386828452643
69594,0.05,0.525,1050,1127.77909687883,91.0216718266254,94.920785606937
69595,0.05,0.525,1100,1182.94713923233,92.018779342723,95.518685939425
69596,0.05,0.525,1150,1230.9120785305,93.6305732484076,95.660676202696
69597,0.05,0.525,1200,1286.24826809024,95.1969778737183,95.985760372818
69598,0.05,0.525,1250,1347.04211480305,96.078431372549,96.51486358828
69599,0.05,0.525,1300,1402.84479927128,97.029702970297,97.095505251474
69600,0.05,0.525,1350,1453.47781452879,98.2729805013928,97.459151603044
69601,0.05,0.525,1400,1507.4495992912,99.4363021420519,97.818256862125
69602,0.05,0.525,1450,1561.56892494504,100.742432895488,98.24636334632899
69603,0.05,0.525,1500,1618.89384578713,102.201622247972,98.716031366517
69604,0.05,0.525,1550,1672.10302427788,102.737332556785,98.99305189998901
69605,0.05,0.525,1600,1722.32808680867,103.886925795053,99.331650970266
69606,0.05,0.525,1650,1778.60349783011,105.439330543933,99.985675390203
69607,0.05,0.525,1700,1840.90265880702,105.945945945946,100.28521326079601
69608,0.05,0.525,1750,1885.05203411217,107.234042553191,100.57790535146901
69609,0.05,0.525,1800,1947.51670101301,107.889908256881,100.84305213306601
69610,0.05,0.525,1850,1990.58163778181,108.956145768993,101.041100923182
69611,0.05,0.525,1900,2047.10507475769,109.838107098381,101.30602175415501
69612,0.05,0.525,1950,2102.53684372365,110.804020100503,101.57495092359099
69613,0.05,0.525,2000,2154.49889237096,111.787072243346,101.89750469720599
69635,0.075,0.525,750,795.706924324277,81.1780947998159,91.130437526784
69636,0.075,0.525,800,846.286908828181,82.9337094499295,91.804382732621
69637,0.075,0.525,850,905.335364306639,84.6449136276392,92.524950296662
69638,0.075,0.525,900,958.353453921382,86.3436123348018,93.17313120203
69639,0.075,0.525,950,1013.68987668298,88.1118881118881,94.127719801316
69640,0.075,0.525,1000,1070.47258435379,89.7253306205493,94.620826061547
69641,0.075,0.525,1050,1124.78370370987,91.4463452566096,95.394950686147
69642,0.075,0.525,1100,1179.4380379794,92.8421052631579,95.78097554256
69643,0.075,0.525,1150,1236.59376162543,94.0298507462687,96.310283314359
69644,0.075,0.525,1200,1286.29146246111,95.2998379254457,96.496512759461
69645,0.075,0.525,1250,1341.78024559202,97.1900826446281,96.826568419281
69646,0.075,0.525,1300,1403.32339778174,98.2729805013928,97.368994406912
69647,0.075,0.525,1350,1455.78189162012,99.2684299380979,97.743678302391
69648,0.075,0.525,1400,1505.40744936096,100.570125427594,98.14803243447801
69649,0.075,0.525,1450,1562.3149129632,101.847575057737,98.51982582216701
69650,0.075,0.525,1500,1616.51531138374,102.857142857143,98.97781822389501
69651,0.075,0.525,1550,1672.21444477147,103.886925795053,99.34036264350999
69652,0.075,0.525,1600,1720.67743482456,104.87514863258,99.74810154587499
69653,0.075,0.525,1650,1780.22561860381,105.755395683453,100.165300359503
69654,0.075,0.525,1700,1832.34268242801,106.586102719033,100.42121893571601
69655,0.075,0.525,1750,1881.73852651645,107.626601586333,100.475185524234
69656,0.075,0.525,1800,1943.44314995358,108.620689655172,100.95615258005901
69657,0.075,0.525,1850,1993.91963975861,109.565217391304,101.17702061786801
69658,0.075,0.525,1900,2049.27535290951,110.734463276836,101.42295506971499
69659,0.075,0.525,1950,2106.51418988169,111.645569620253,101.84735528842899
69660,0.075,0.525,2000,2151.91798500748,112.5,101.86942289416501
69684,0.1,0.525,700,741.216059027935,80.7692307692308,90.585381137317
69685,0.1,0.525,750,796.178001178232,82.7392120075047,91.480522668488
69686,0.1,0.525,800,851.371772857497,84.4019138755981,92.216978237672
69687,0.1,0.525,850,905.082021141965,86.5129965669446,93.124754429896
69688,0.1,0.525,900,956.762578927315,87.8486055776892,93.768191834023
69689,0.1,0.525,950,1012.43024960364,89.8624554253693,94.347880946531
69690,0.1,0.525,1000,1067.23667253335,91.4463452566096,94.911784944148
69691,0.1,0.525,1050,1122.11227453297,92.8909952606635,95.432832660741
69692,0.1,0.525,1100,1171.75332599986,94.3820224719101,95.83291092232
69693,0.1,0.525,1150,1228.92736218072,95.6616052060738,96.334829669054
69694,0.1,0.525,1200,1291.68200311023,97.1900826446281,96.989609307111
69695,0.1,0.525,1250,1341.84220878256,98.989898989899,97.37213883298
69696,0.1,0.525,1300,1393.88800742312,100.742432895488,97.782493189046
69697,0.1,0.525,1350,1447.1734640576,102.320185614849,98.164824628823
69698,0.1,0.525,1400,1509.66572264603,103.460410557185,98.88088144444501
69699,0.1,0.525,1450,1553.65237311653,104.93753718025,98.89004885259001
69700,0.1,0.525,1500,1609.33660258384,105.882352941176,99.538446158677
69701,0.1,0.525,1550,1658.87807799271,106.973923590055,99.541270062888
69702,0.1,0.525,1600,1718.96674768647,107.955936352509,100.06258649681499
69703,0.1,0.525,1650,1772.8589298212,109.22600619195,100.34325495075399
69704,0.1,0.525,1700,1830.46522576924,110.387984981227,100.65364710229599
69705,0.1,0.525,1750,1886.96192740023,111.645569620253,101.070673411223
69706,0.1,0.525,1800,1934.17177889972,112.071156289708,101.102701473573
69707,0.1,0.525,1850,1993.90169603897,113.367609254499,101.458269577935
69708,0.1,0.525,1900,2048.33957998697,114.322747893714,101.85227070015699
69709,0.1,0.525,1950,2091.76927685491,115.143603133159,101.88180571277101
69710,0.1,0.525,2000,2157.71535756739,116.205533596838,102.269090567532
69737,0.125,0.525,600,632.46474991148,80.1818181818182,88.807793706325
69738,0.125,0.525,650,686.390317191746,82.1611551001397,89.734118176835
69739,0.125,0.525,700,739.086042066716,84.1603053435115,90.558462477415
69740,0.125,0.525,750,789.900655645293,85.9230394544569,91.37868209713
69741,0.125,0.525,800,846.588901845503,87.717553455992,92.381114605864
69742,0.125,0.525,850,902.717023855602,89.4523326572008,93.188711118187
69743,0.125,0.525,900,956.888461863255,91.4463452566096,93.801855765487
69744,0.125,0.525,950,1010.33323825146,93.2839767318879,94.687281728059
69745,0.125,0.525,1000,1064.74281337541,95.4545454545455,95.086877677343
69746,0.125,0.525,1050,1115.90391009267,96.7105263157895,95.744176651923
69747,0.125,0.525,1100,1171.59632227508,98.5474860335195,96.340451025801
69748,0.125,0.525,1150,1227.30791702515,100.170357751278,96.842858212338
69749,0.125,0.525,1200,1283.05001249656,102.083333333333,97.470622457915
69750,0.125,0.525,1250,1333.28470000376,103.764705882353,97.907120306589
69751,0.125,0.525,1300,1387.85479507481,104.750593824228,98.213359237665
69752,0.125,0.525,1350,1443.85921949435,106.329113924051,98.745296141479
69753,0.125,0.525,1400,1494.05893395684,107.495429616088,99.013274650358
69754,0.125,0.525,1450,1556.32915800974,108.888888888889,99.36852486516
69755,0.125,0.525,1500,1606.58111567491,110.112359550562,99.62556258979001
69756,0.125,0.525,1550,1668.99884030453,111.013215859031,100.022144207597
69757,0.125,0.525,1600,1719.31503281233,112.142403051494,100.440673732358
69758,0.125,0.525,1650,1761.69845331498,113.513513513514,100.538506711243
69759,0.125,0.525,1700,1824.92791561143,114.545454545455,100.83846778200501
69760,0.125,0.525,1750,1881.83683594901,115.068493150685,101.389666035841
69761,0.125,0.525,1800,1931.32824496411,116.282135794331,101.599326571483
69762,0.125,0.525,1850,1986.47853730954,117.131474103586,101.641097971613
69763,0.125,0.525,1900,2049.34150890721,117.835671342685,102.232615751628
69764,0.125,0.525,1950,2094.72719432034,119.269776876268,102.543309530129
69765,0.125,0.525,2000,2149.40207415086,120.0,102.813902162467
69797,0.15,0.525,500,526.404304277076,85.0120481927711,86.359607394491
69798,0.15,0.525,550,583.900475984681,87.1541501976285,87.866542313452
69799,0.15,0.525,600,635.467251882275,89.1359272359778,88.971734943228
69800,0.15,0.525,650,687.170026662456,91.0686628807434,89.911204434891
69801,0.15,0.525,700,736.94144344247,93.2346723044397,90.7709176632
69802,0.15,0.525,750,789.169758501331,95.1969778737183,91.606884694794
69803,0.15,0.525,800,846.134655973239,97.4047487575925,92.645138769579
69804,0.15,0.525,850,897.383715560331,99.2684299380979,93.229971484069
69805,0.15,0.525,900,952.271080806801,100.91533180778,94.127701246293
69806,0.15,0.525,950,1003.28626124353,102.737332556785,94.751123916092
69807,0.15,0.525,1000,1063.0065126419,104.132231404959,95.690885120904
69808,0.15,0.525,1050,1122.49654655461,105.439330543933,96.280710440993
69809,0.15,0.525,1100,1168.47223614806,107.168894289186,96.466169487684
69810,0.15,0.525,1150,1220.59879106721,108.553846153846,96.981071404176
69811,0.15,0.525,1200,1276.88255235596,110.043668122271,97.482491596296
69812,0.15,0.525,1250,1333.38212453137,110.873664362036,97.934167563322
69813,0.15,0.525,1300,1387.98653496795,112.071156289708,98.34732791697499
69814,0.15,0.525,1350,1439.28166800203,113.513513513514,98.62320170166899
69815,0.15,0.525,1400,1493.58267873932,114.545454545455,98.998579382391
69816,0.15,0.525,1450,1544.64399500109,116.129032258065,99.26603713144101
69817,0.15,0.525,1500,1600.48969576075,117.443408788282,99.89845964476899
69818,0.15,0.525,1550,1653.05780986699,118.389261744966,100.27085763452001
69819,0.15,0.525,1600,1708.76193344459,119.755600814664,100.63668796845599
69820,0.15,0.525,1650,1759.20723106998,120.409556313993,101.078254488888
69821,0.15,0.525,1700,1810.44410028214,121.403991741225,101.414111468215
69822,0.15,0.525,1750,1867.98496289651,122.160664819945,101.89060176613
69823,0.15,0.525,1800,1915.18521965446,123.615977575333,102.454253782086
69824,0.15,0.525,1850,1930.70549061976,127.272727272727,102.893886968608
69825,0.15,0.525,1900,1944.62879849678,128.759124087591,103.688160170684
69826,0.15,0.525,1950,1986.78040226039,129.230769230769,103.935645329073
69827,0.15,0.525,2000,2040.17619738923,130.763528539659,104.214961090375
69859,0.175,0.525,550,571.797035671838,103.097603740503,71.340003576311
69860,0.175,0.525,600,619.391724636278,113.806451612903,87.112982878881
69861,0.175,0.525,650,666.814897994843,116.129032258065,90.142124165106
69862,0.175,0.525,700,719.108277534744,118.46877098724,91.673693527124
69863,0.175,0.525,750,770.144471774009,120.409556313993,92.772573497154
69864,0.175,0.525,800,820.348283805923,121.82320441989,93.655029851335
69865,0.175,0.525,850,875.627414112942,123.529411764706,94.621522643006
69866,0.175,0.525,900,920.882273042308,125.017717930546,95.389971355821
69867,0.175,0.525,950,969.500995739636,126.724137931034,96.164732977639
69868,0.175,0.525,1000,1020.58324731839,128.011611030479,96.841640267672
69869,0.175,0.525,1050,1071.70674419009,129.230769230769,97.302426317082
69870,0.175,0.525,1100,1121.75235649199,130.860534124629,98.04761238184699
69871,0.175,0.525,1150,1173.92236005959,131.838565022422,98.778821646094
69872,0.175,0.525,1200,1229.5668458868,132.731376975169,99.35251999336899
69873,0.175,0.525,1250,1266.93179161025,133.636363636364,99.65971117611201
69874,0.175,0.525,1300,1321.5598067184,134.553775743707,100.17066703135299
69875,0.175,0.525,1350,1379.12601653686,135.379892555641,100.66896987914299
69876,0.175,0.525,1400,1418.32825509241,136.850271528317,100.85533576949601
69877,0.175,0.525,1450,1466.21352224784,137.27626459144,101.131222974091
69878,0.175,0.525,1500,1523.58880677265,139.116719242902,101.456342580188
69879,0.175,0.525,1550,1568.14629472204,139.556962025316,101.800922497399
69880,0.175,0.525,1600,1627.31722186052,140.66985645933,102.10640634411601
69881,0.175,0.525,1650,1665.96687108425,142.48788368336,102.40420671630599
69882,0.175,0.525,1700,1713.77167476403,143.181818181818,102.71034870099501
69883,0.175,0.525,1750,1781.60445237725,144.117647058824,103.16911484051201
69884,0.175,0.525,1800,1818.64397692585,145.544554455446,103.22583357566401
69885,0.175,0.525,1850,1861.2475103947,147.122602168474,103.674025829416
69886,0.175,0.525,1900,1922.95900892618,147.862531433361,104.07267202090301
69887,0.175,0.525,1950,1964.50350905507,149.238578680203,104.37787494930299
69888,0.175,0.525,2000,2016.90044514598,150.255536626917,104.72673222591101
69920,0.2,0.525,650,682.813487929535,126.090064331665,85.731928659761
69921,0.2,0.525,700,733.785411890886,127.548806941432,87.452375328159
69922,0.2,0.525,750,783.57957892441,130.184501845018,88.968427059611
69923,0.2,0.525,800,831.152543425531,132.233883058471,90.205514465654
69924,0.2,0.525,850,884.220417632093,134.862385321101,91.706590571726
69925,0.2,0.525,900,930.358694661619,138.136256851997,93.045937526401
69926,0.2,0.525,950,976.436115687293,140.334128878282,94.054089423021
69927,0.2,0.525,1000,1025.29016454263,144.471744471744,95.452268637296
69928,0.2,0.525,1050,1073.26839734729,148.609941027801,96.682458925225
69929,0.2,0.525,1100,1119.52435344332,150.898203592814,97.795991871429
69930,0.2,0.525,1150,1169.7207974557,153.258036490009,98.664392841275
69931,0.2,0.525,1200,1215.21607604316,155.281690140845,99.239894271569
69932,0.2,0.525,1250,1275.43833944161,156.8,99.945379347055
69933,0.2,0.525,1300,1318.28094549255,158.206278026906,100.472303829715
69934,0.2,0.525,1350,1371.43520020836,160.072595281307,100.947305139154
69935,0.2,0.525,1400,1421.15874481565,161.686526122823,101.60490428767301
69936,0.2,0.525,1450,1471.49181446261,163.031423290203,102.06567491536501
69937,0.2,0.525,1500,1521.88829232333,164.245810055866,102.47324939100301
69938,0.2,0.525,1550,1577.62439915062,165.014031805426,102.85658079479899
